icao24,callsign,country_icao,time_at_position,longitude,latitude,altitude,on_ground,speed_kmh,true_track,vertical_rate,sensors,geo_altitude,spi,located_at
4bd189,SXS8SY  ,Turkey,12:18:04,10.2397,53.4713,4084.32,False,192.99,158.91,13.66,,4206.24,False,Hamburg Helmut Schmidt Airport
3d7918,DFSCM   ,Germany,12:15:47,6.7526,53.5789,91.44,False,68.91,276.86,-9.1,,228.6,False,Amsterdam Airport Schiphol
3d0fc0,DEEFG   ,Germany,12:18:03,14.152,48.2995,3048.0,False,78.87,285.12,0.0,,3238.5,False,Munich Airport
4cae59,RYR7694 ,Ireland,12:02:57,17.4238,53.3951,11582.4,False,240.26,359.39,-0.33,,11780.52,False,Gdańsk Lech Wałęsa Airport
3e0a44,BPO225  ,Germany,12:17:47,12.5825,47.705,1508.76,False,7.65,70.35,0.0,,1684.02,False,Munich Airport
3e0a3a,BPO319  ,Germany,12:18:03,8.9255,50.2931,411.48,False,60.78,357.09,-1.3,,563.88,False,Frankfurt Airport
3e0a3b,BPO365  ,Germany,12:18:05,7.6982,51.6194,1127.76,False,67.26,60.69,0.0,,1280.16,False,Düsseldorf Airport
300782,DLA5RF  ,Italy,12:18:04,11.2413,47.1538,6522.72,False,178.67,4.96,-9.75,,6873.24,False,Munich Airport
300781,DLA8VL  ,Italy,12:18:04,11.3338,47.8948,3970.02,False,187.63,3.62,-12.03,,4221.48,False,Munich Airport
300751,IKONA   ,Italy,12:14:00,12.3665,45.6772,76.2,False,63.47,253.03,-1.3,,190.5,False,Venice Marco Polo Airport
4d22d5,TKJ5XE  ,Malta,12:18:04,8.3496,47.7362,10660.38,False,265.68,100.37,0.0,,11087.1,False,Zürich Airport
4d22ca,RYR5869 ,Malta,12:18:04,14.2667,47.8166,10058.4,False,248.66,141.64,0.0,,10485.12,False,Vienna International Airport
4073a1,EZY62DA ,United Kingdom,12:18:04,11.0139,48.6562,11277.6,False,251.73,135.0,-0.33,,11673.84,False,Munich Airport
4d22b9,RYR558R ,Malta,12:18:04,16.6563,48.2567,2385.06,False,118.38,339.12,15.93,,2545.08,False,Vienna International Airport
4d22b2,RYR37JZ ,Malta,12:18:04,5.2038,51.6217,10363.2,False,212.49,286.02,0.0,,10683.24,False,Eindhoven Airport
4d22b4,RYR78UL ,Malta,12:18:04,15.1018,50.2227,10980.42,False,212.34,340.47,-0.33,,11285.22,False,Václav Havel Airport Prague
4d22b5,RYR33SL ,Malta,12:18:04,15.2245,47.8883,5524.5,False,236.64,89.88,-13.0,,5836.92,False,Vienna International Airport
4cae6b,RYR6413 ,Ireland,12:18:03,12.1621,47.8934,11277.6,False,256.9,136.46,0.0,,11711.94,False,Munich Airport
4d22bb,RYR114L ,Malta,12:18:04,10.1063,49.049,11277.6,False,255.62,131.0,0.0,,11681.46,False,Stuttgart Airport
4d22be,RYR8099 ,Malta,12:18:04,13.635,47.8,11277.6,False,250.85,143.51,0.0,,11704.32,False,Munich Airport
4d22c3,RYR5    ,Malta,12:18:04,10.7124,47.1331,11285.22,False,253.91,135.16,0.0,,11757.66,False,Munich Airport
4d22c4,RYR41AZ ,Malta,12:18:04,12.2535,46.4376,10378.44,False,261.34,70.21,-0.33,,10881.36,False,Venice Marco Polo Airport
4cae8e,SAS2848 ,Ireland,12:18:04,7.3589,53.1261,11582.4,False,234.59,41.98,0.0,,11849.1,False,Hannover Airport
44b865,OONCE   ,Belgium,12:18:03,5.1036,50.1483,502.92,False,52.69,296.06,-3.25,,685.8,False,Brussels Airport
3ff466,DMHXI   ,Germany,12:18:04,12.1574,51.8331,182.88,False,25.97,277.97,2.28,,297.18,False,Leipzig/Halle Airport
4cacb5,SAS88A  ,Ireland,12:18:05,11.325,48.4527,10980.42,False,224.58,2.89,0.0,,11384.28,False,Munich Airport
3f911b,SPEEDY5 ,Germany,12:18:01,11.5229,48.7183,274.32,False,0.0,0.0,0.0,,,False,Munich Airport
a7d24c,N6029M  ,United States,12:16:59,8.0217,53.2482,998.22,False,45.41,274.55,0.0,,1097.28,False,Hamburg Helmut Schmidt Airport
3c56ee,EWG4Z   ,Germany,12:15:10,13.5036,52.3571,,True,11.83,67.5,,,,False,Berlin Brandenburg Airport
3c56f6,EWG8JB  ,Germany,12:18:04,6.5802,50.8613,3703.32,False,170.25,265.67,14.96,,3924.3,False,Cologne Bonn Airport
3c56f5,,Germany,12:16:08,19.4861,46.1518,11262.36,False,247.42,151.84,0.0,,11772.9,False,Budapest Liszt Ferenc International Airport
4d2351,EWG5KA  ,Malta,12:18:04,9.6305,49.823,5730.24,False,189.93,204.48,-10.08,,6019.8,False,Frankfurt Airport
3c56ec,EWG7P   ,Germany,12:18:05,12.0987,49.4795,11582.4,False,202.19,304.22,0.0,,11963.4,False,Nuremberg Airport
3c56ea,EWG51R  ,Germany,12:18:04,5.5497,52.124,8305.8,False,208.05,301.45,5.85,,8618.22,False,Amsterdam Airport Schiphol
4d2365,FJO51Z  ,Malta,12:18:04,12.2181,51.6275,8755.38,False,228.17,220.15,7.8,,9014.46,False,Leipzig/Halle Airport
abb007,DAL53   ,United States,12:18:04,8.4634,47.4534,1188.72,False,90.55,216.22,6.83,,1341.12,False,Zürich Airport
4cace0,RYR604Q ,Ireland,12:18:05,5.4815,51.5451,518.16,False,86.12,216.25,0.0,,670.56,False,Eindhoven Airport
4d2346,RYR34LW ,Malta,12:15:04,12.3212,45.4813,53.34,False,69.59,41.7,-3.9,,175.26,False,Venice Marco Polo Airport
3d63bc,DFKAE   ,Germany,12:18:05,8.5325,52.3101,1173.48,False,89.39,168.04,-3.9,,1310.64,False,Hannover Airport
3e1c2d,DIBWF   ,Germany,12:18:04,8.9751,47.8418,2529.84,False,83.02,247.41,0.33,,2727.96,False,Zürich Airport
4d2340,EWG9KX  ,Malta,12:18:04,14.8536,45.1521,10812.78,False,213.03,338.02,3.58,,11338.56,False,Zagreb Franjo Tuđman International Airport
4d236b,RYR58GT ,Malta,12:17:57,16.8311,52.4163,,True,0.0,98.44,,,,False,Berlin Brandenburg Airport
3c56f0,EWG17CT ,Germany,12:18:04,6.8068,50.3551,11277.6,False,229.13,196.97,0.0,,11650.98,False,Cologne Bonn Airport
3c56f2,EWG1HM  ,Germany,12:18:04,11.1944,51.3801,11887.2,False,245.5,160.92,0.33,,12192.0,False,Leipzig/Halle Airport
300393,DLA5JW  ,Italy,12:18:05,11.1847,47.3298,7155.18,False,190.91,10.4,-10.08,,7513.32,False,Munich Airport
4849c4,PH1074  ,Kingdom of the Netherlands,12:18:05,5.6741,52.015,1280.16,False,31.4,34.99,-0.33,,1333.5,False,Eindhoven Airport
4cad28,RYR74GH ,Ireland,12:18:04,18.9406,45.9187,11582.4,False,222.47,319.13,-0.33,,12085.32,False,Belgrade Nikola Tesla Airport
300447,TJD750  ,Italy,12:18:05,19.3335,51.0741,11887.2,False,242.3,34.53,0.0,,12176.76,False,Kraków John Paul II International Airport
4070e6,EXS8VW  ,United Kingdom,12:18:04,12.4411,49.3747,10972.8,False,197.99,307.82,0.0,,11323.32,False,Nuremberg Airport
4070e4,EXS2WA  ,United Kingdom,12:18:05,14.7307,48.3187,10972.8,False,206.23,331.71,0.0,,11361.42,False,Vienna International Airport
4070e5,EXS5DV  ,United Kingdom,12:18:04,19.7081,45.6496,10972.8,False,221.83,328.08,0.0,,11452.86,False,Belgrade Nikola Tesla Airport
4cad4f,RYR79SJ ,Ireland,12:18:05,7.8548,50.86,4533.9,False,186.74,155.77,11.05,,4754.88,False,Cologne Bonn Airport
4d21d2,AEZ7334 ,Malta,12:13:57,9.2787,45.4301,91.44,False,75.36,355.3,-3.9,,190.5,False,Milan Bergamo Airport / Antonio Locatelli Air Base
4d21d4,CXI51JG ,Malta,12:18:04,15.8008,45.9965,11582.4,False,214.19,325.47,0.0,,12077.7,False,Zagreb Franjo Tuđman International Airport
4d21c8,CAI11RQ ,Malta,12:18:05,13.6194,50.9978,11269.98,False,263.4,123.29,0.33,,11544.3,False,Leipzig/Halle Airport
4cad5d,ITY150  ,Ireland,12:18:04,8.0088,49.3179,9144.0,False,226.22,328.77,0.0,,9502.14,False,Frankfurt Airport
3cdbba,STQ444  ,Germany,12:18:04,7.2922,51.3578,5593.08,False,203.4,27.41,-8.78,,5821.68,False,Düsseldorf Airport
ae34bf,BLOOD05 ,United States,12:16:06,11.7721,49.2207,518.16,False,50.82,21.37,1.3,,693.42,False,Nuremberg Airport
4cad97,SAS7764 ,Ireland,12:01:58,17.6583,52.0436,11590.02,False,232.3,329.23,0.0,,11833.86,False,Warsaw Chopin Airport
4d21f0,RYR352G ,Malta,12:18:03,8.6444,50.2685,10363.2,False,200.26,290.76,0.33,,10706.1,False,Frankfurt Airport
4d21f2,RYR53XB ,Malta,12:18:04,5.478,48.4262,11277.6,False,246.9,115.55,0.33,,11711.94,False,Luxembourg-Findel International Airport
4cad93,SAS1914 ,Ireland,12:18:05,12.7909,54.9457,5234.94,False,148.18,344.08,-7.8,,5334.0,False,Copenhagen Kastrup Airport
4d21e9,RYR94RA ,Malta,12:18:04,12.0842,45.2957,1303.02,False,114.03,41.89,-1.95,,1463.04,False,Venice Marco Polo Airport
4d21db,KMM117  ,Malta,12:18:04,6.8892,45.347,11277.6,False,248.22,133.15,0.0,,11818.62,False,Turin Airport
45d961,VKG1415 ,Denmark,12:17:46,19.4781,52.0004,10972.8,False,238.88,340.24,0.0,,11201.4,False,Warsaw Chopin Airport
45d962,VKG1155 ,Denmark,12:18:04,15.4896,54.2097,10668.0,False,213.79,317.83,0.0,,10797.54,False,Gdańsk Lech Wałęsa Airport
3003af,DLA9KK  ,Italy,12:18:04,11.5048,45.767,10363.2,False,205.6,350.35,0.0,,10866.12,False,Verona Villafranca Valerio Catullo Airport
485a84,TFL3411 ,Kingdom of the Netherlands,12:18:05,14.255,46.4374,10668.0,False,266.33,138.21,-0.33,,11148.06,False,Ljubljana Jože Pučnik Airport
4d2209,RYR6WW  ,Malta,12:18:04,14.3232,50.9857,10271.76,False,250.09,152.96,6.18,,10523.22,False,Václav Havel Airport Prague
33fc82,IEI2197 ,Italy,12:18:04,8.992,45.4988,548.64,False,63.44,337.59,0.0,,678.18,False,Milan Malpensa International Airport
4d2235,RYR4XD  ,Malta,12:18:05,13.9896,50.0551,11277.6,False,260.87,91.13,0.0,,11597.64,False,Václav Havel Airport Prague
4d221e,RYR21JJ ,Malta,12:18:04,12.8012,45.0502,8839.2,False,258.56,107.25,0.0,,9296.4,False,Venice Marco Polo Airport
3986e3,AFR1705 ,France,12:18:05,5.084,45.7228,,True,7.72,210.94,,,,False,Lyon Saint-Exupéry Airport
4d2224,RYR62UM ,Malta,12:18:05,17.5574,46.5379,10972.8,False,215.2,6.04,0.0,,11430.0,False,Zagreb Franjo Tuđman International Airport
4d2278,CXI5B   ,Malta,12:18:04,8.2875,51.0069,6819.9,False,197.55,311.41,-12.68,,7101.84,False,Cologne Bonn Airport
4d226d,RYR40QH ,Malta,12:18:03,10.632,45.3673,11277.6,False,208.56,216.47,0.0,,11811.0,False,Verona Villafranca Valerio Catullo Airport
4d2273,RYR69UK ,Malta,12:17:20,8.7192,45.6307,,True,9.26,168.75,,,,False,Milan Malpensa International Airport
4d2272,RYR2KA  ,Malta,12:18:04,5.4388,50.513,,True,148.01,309.5,-5.85,,,False,Brussels Airport
4d2256,RYR49BB ,Malta,12:17:59,14.2775,50.0957,,True,14.92,135.0,,,,False,Václav Havel Airport Prague
3986ed,AFR96EQ ,France,12:17:39,9.9972,53.6291,-38.1,False,67.19,332.65,-2.93,,83.82,False,Hamburg Helmut Schmidt Airport
4cabde,DLH2TU  ,Ireland,12:18:04,8.5362,47.482,365.76,False,72.84,137.86,-4.88,,495.3,False,Zürich Airport
4cabdc,DLH39M  ,Ireland,12:18:05,8.5145,50.1301,3002.28,False,136.08,69.65,-3.9,,3192.78,False,Frankfurt Airport
4d2269,RYR5CZ  ,Malta,12:18:03,10.176,45.2755,2613.66,False,180.35,326.4,-2.93,,2819.4,False,Milan Bergamo Airport / Antonio Locatelli Air Base
3c55c9,EWG7GP  ,Germany,12:18:04,11.9092,46.2385,10668.0,False,234.24,173.06,0.0,,11170.92,False,Venice Marco Polo Airport
4d2263,RYR92YH ,Malta,12:15:56,17.2018,48.1699,,True,0.0,315.0,,,,False,M. R. Štefánik Airport
4d2265,RYR41XW ,Malta,12:13:31,13.4838,45.822,,True,0.0,210.94,,,,False,Ljubljana Jože Pučnik Airport
710070,SVA235  ,Saudi Arabia,12:18:04,14.7938,46.1074,10965.18,False,200.24,307.69,0.0,,11460.48,False,Ljubljana Jože Pučnik Airport
710071,SVA179  ,Saudi Arabia,12:16:38,8.582,50.0428,,True,7.46,357.19,,,,False,Frankfurt Airport
4b19be,HBJTM   ,Switzerland,12:16:43,8.5743,47.4577,350.52,True,0.0,323.44,,,,False,Zürich Airport
71007c,SVA171  ,Saudi Arabia,12:18:04,11.5405,48.3451,1249.68,False,119.2,83.06,-6.18,,1440.18,False,Munich Airport
4b19ef,SWR7PW  ,Switzerland,12:18:05,11.1045,47.8622,3672.84,False,168.32,38.8,-5.53,,3901.44,False,Munich Airport
4b19f5,SWR855F ,Switzerland,12:18:04,8.5737,46.7471,5791.2,False,202.1,174.45,0.0,,6103.62,False,Zürich Airport
4d217a,VJT645  ,Malta,12:18:04,12.377,49.6118,10972.8,False,203.41,342.94,0.0,,11330.94,False,Nuremberg Airport
300558,DLA8NC  ,Italy,12:18:04,13.7621,46.763,9753.6,False,217.7,340.54,-0.33,,10210.8,False,Ljubljana Jože Pučnik Airport
300564,DLA5CK  ,Italy,12:14:00,16.879,51.1082,,True,1.8,317.81,,,,False,Václav Havel Airport Prague
4d20b1,WZZ8504 ,Malta,12:18:04,17.3314,47.0021,10660.38,False,237.21,181.24,0.0,,11102.34,False,M. R. Štefánik Airport
4cac53,RYR8834 ,Ireland,12:18:05,11.5468,45.5688,8153.4,False,173.84,281.61,-10.4,,8595.36,False,Verona Villafranca Valerio Catullo Airport
4cac84,RYR2CU  ,Ireland,12:18:04,8.2884,51.2036,6873.24,False,159.68,302.77,-5.2,,7162.8,False,Cologne Bonn Airport
4cac8f,EIHPW   ,Ireland,12:18:04,14.338,49.5385,1082.04,False,44.19,282.09,-0.33,,,False,Václav Havel Airport Prague
4cac65,ABR426  ,Ireland,12:18:04,5.9546,50.4867,6210.3,False,209.47,130.42,12.68,,6492.24,False,Cologne Bonn Airport
39c420,AFR292  ,France,12:18:04,6.114,48.2968,9997.44,False,269.87,110.3,3.9,,10408.92,False,EuroAirport Basel-Mulhouse-Freiburg
4d20d1,VJT401  ,Malta,12:18:03,6.0305,45.8681,2026.92,False,101.11,220.25,15.61,,2202.18,False,Geneva Cointrin International Airport
3f4bdb,GNY4350 ,Germany,12:18:05,9.5561,54.0604,213.36,False,70.63,56.89,-0.33,,312.42,False,Hamburg Helmut Schmidt Airport
3ff214,DMMYM   ,Germany,12:18:04,6.377,51.0606,152.4,False,38.86,186.84,-0.65,,297.18,False,Düsseldorf Airport
398495,CCM67ME ,France,12:18:04,6.6358,47.5199,10668.0,False,228.38,187.64,0.0,,11117.58,False,EuroAirport Basel-Mulhouse-Freiburg
3e8243,GAM040A ,Germany,12:18:03,9.2289,52.5156,83.82,False,40.34,185.86,0.0,,220.98,False,Hannover Airport
3aabef,FMMCA   ,France,12:18:04,5.7304,45.3577,2407.92,False,56.48,228.32,2.28,,2613.66,False,Lyon Saint-Exupéry Airport
4691c2,AEE4162 ,Greece,12:18:02,16.8968,51.1028,,True,10.8,298.12,,,,False,Václav Havel Airport Prague
4d210d,VJT617  ,Malta,12:18:04,10.4668,47.3237,10485.12,False,247.58,88.09,2.6,,10942.32,False,Zürich Airport
ad5ae7,WDE14   ,United States,12:18:04,11.01,48.5083,7315.2,False,152.31,296.91,-0.33,,7650.48,False,Munich Airport
3c54a3,EWG37F  ,Germany,12:18:04,8.4531,52.3918,10142.22,False,218.06,214.81,1.95,,10424.16,False,Hannover Airport
3d0d12,DEDEW   ,Germany,12:18:04,13.0825,47.881,2034.54,False,52.61,261.0,0.0,,2194.56,False,Munich Airport
39d2ae,AFR267  ,France,12:18:04,7.0932,49.5412,11978.64,False,223.07,273.04,-4.88,,12367.26,False,Luxembourg-Findel International Airport
4d206c,WMT3CX  ,Malta,12:18:04,14.8946,47.3059,10972.8,False,199.91,323.16,0.0,,11422.38,False,Ljubljana Jože Pučnik Airport
4d2078,SVA3036 ,Malta,12:18:05,9.8785,49.1554,12504.42,False,273.38,123.72,0.0,,12893.04,False,Stuttgart Airport
3875ff,LA1     ,France,12:18:03,5.0892,45.7451,,True,3.34,177.19,,,,False,Lyon Saint-Exupéry Airport
4d2088,EWG4UH  ,Malta,12:18:04,7.2215,50.8166,312.42,False,72.16,318.47,-3.9,,464.82,False,Cologne Bonn Airport
4d2085,EWG8ER  ,Malta,12:18:03,9.1999,48.6896,,True,5.14,236.25,,,,False,Stuttgart Airport
4d204a,WZZ843R ,Malta,12:18:04,15.4219,50.9859,10972.8,False,204.03,245.89,0.33,,11239.5,False,Václav Havel Airport Prague
4b18ba,EDW394  ,Switzerland,12:17:44,8.5696,47.4556,,True,1.8,90.0,,,,False,Zürich Airport
39d2a7,AFR264  ,France,12:18:04,19.0337,46.373,10668.0,False,275.98,102.38,0.0,,11109.96,False,Budapest Liszt Ferenc International Airport
4b18f1,EDW88Z  ,Switzerland,12:18:01,8.5698,47.4567,,True,0.0,275.62,,,,False,Zürich Airport
4b18f5,EDW200E ,Switzerland,12:17:58,8.5684,47.4557,,True,2.31,95.62,,,,False,Zürich Airport
4b18fe,EDW4K   ,Switzerland,12:18:04,7.0243,46.8049,6454.14,False,216.2,231.08,6.5,,6804.66,False,Geneva Cointrin International Airport
4081d7,WUK6HV  ,United Kingdom,12:18:04,7.9507,50.2866,10668.0,False,257.48,97.69,0.0,,11026.14,False,Frankfurt Airport
3ff1c8,DMOKC   ,Germany,12:18:03,10.3153,47.681,2461.26,False,50.39,297.35,-0.33,,,False,Munich Airport
3ff1ad,DMMZX   ,Germany,12:18:04,10.6473,47.9662,914.4,False,51.74,197.35,-0.33,,,False,Munich Airport
4b1939,CSW891  ,Switzerland,12:18:05,9.6446,47.6901,6240.78,False,170.8,270.52,-3.25,,6568.44,False,Zürich Airport
4b191f,SWR40   ,Switzerland,12:18:04,7.764,47.4629,5204.46,False,204.33,271.73,10.4,,5486.4,False,EuroAirport Basel-Mulhouse-Freiburg
4b1920,SWR160  ,Switzerland,12:18:05,14.5174,46.9647,9448.8,False,282.91,99.1,0.0,,9875.52,False,Ljubljana Jože Pučnik Airport
4caa61,RYR6QF  ,Ireland,12:18:05,13.6735,47.018,10965.18,False,206.94,342.2,0.0,,11430.0,False,Ljubljana Jože Pučnik Airport
4b0618,HBCIA   ,Switzerland,12:18:04,7.2105,47.3936,1036.32,False,57.27,287.78,-1.95,,1211.58,False,EuroAirport Basel-Mulhouse-Freiburg
407182,EXS2BS  ,United Kingdom,12:18:04,13.7633,47.5504,10972.8,False,198.38,323.75,0.0,,11407.14,False,Ljubljana Jože Pučnik Airport
3ee418,D0897   ,Germany,12:18:02,11.2293,50.3603,1219.2,False,29.03,29.74,1.3,,1402.08,False,Nuremberg Airport
4b194b,SWR8XA  ,Switzerland,12:18:05,13.9171,53.4233,10675.62,False,238.68,20.7,-0.33,,10850.88,False,Berlin Brandenburg Airport
498b27,,Czech Republic,12:17:45,15.8738,50.4801,640.08,False,15.71,31.61,0.0,,792.48,False,Václav Havel Airport Prague
3c66c5,DLH428  ,Germany,12:18:04,6.838,51.9092,10972.8,False,228.26,300.32,0.0,,11262.36,False,Düsseldorf Airport
48ce45,SPUTF   ,Poland,12:17:28,16.2827,52.2279,213.36,False,23.46,285.26,-1.63,,342.9,False,Berlin Brandenburg Airport
3c66e3,OCN48K  ,Germany,12:18:03,15.6494,45.2887,11277.6,False,258.24,139.2,0.0,,11803.38,False,Zagreb Franjo Tuđman International Airport
3c66e2,OCN63G  ,Germany,12:18:04,11.3849,48.3013,1135.38,False,120.59,53.33,-1.63,,1310.64,False,Munich Airport
451e8c,BGH5021 ,Bulgaria,12:18:04,17.7805,47.6388,9753.6,False,207.63,298.41,0.0,,10134.6,False,M. R. Štefánik Airport
3ff164,DMBCT   ,Germany,12:18:00,8.3886,48.9569,487.68,False,43.52,118.99,0.98,,632.46,False,Stuttgart Airport
3c66e6,OCN126T ,Germany,12:18:04,11.2331,47.5612,5615.94,False,175.05,11.87,-7.48,,5951.22,False,Munich Airport
3c66e9,DLH3NJ  ,Germany,12:18:04,10.6819,45.5598,10972.8,False,209.39,334.38,0.0,,11506.2,False,Verona Villafranca Valerio Catullo Airport
4692d8,AEE4BT  ,Greece,12:18:05,15.5878,45.3627,10668.0,False,267.55,132.9,0.0,,11163.3,False,Zagreb Franjo Tuđman International Airport
3ff15a,DMDQI   ,Germany,12:18:04,11.2812,49.601,647.7,False,39.83,174.07,1.63,,845.82,False,Nuremberg Airport
009049,ZSGDS   ,South Africa,12:18:03,6.755,51.074,1508.76,False,40.52,241.16,-0.33,,,False,Düsseldorf Airport
348209,VLG3TG  ,Spain,12:18:04,6.8248,48.4751,11277.6,False,229.45,195.87,0.0,,11719.56,False,EuroAirport Basel-Mulhouse-Freiburg
3c79ba,CFG3AD  ,Germany,12:18:04,14.6781,50.3261,9608.82,False,254.78,157.94,6.83,,9898.38,False,Václav Havel Airport Prague
4d2049,WZZ8099 ,Malta,12:18:03,10.1879,47.9683,723.9,False,65.99,59.04,-2.6,,868.68,False,Stuttgart Airport
451e8b,GPX4GH  ,Bulgaria,12:18:05,11.7868,50.5728,11879.58,False,253.07,157.66,0.0,,12207.24,False,Leipzig/Halle Airport
4b906d,PGT969U ,Turkey,12:18:04,11.6053,47.1317,10683.24,False,275.24,105.72,0.33,,11155.68,False,Munich Airport
3c66b0,DLH7JL  ,Germany,12:18:04,15.0486,49.5795,11582.4,False,211.24,247.37,0.0,,11940.54,False,Václav Havel Airport Prague
451e90,MBU4FR  ,Bulgaria,12:18:04,7.7172,51.8179,3375.66,False,166.13,30.93,-4.55,,3573.78,False,Düsseldorf Airport
3c66a1,DLH2YC  ,Germany,12:18:04,8.8338,50.0988,1043.94,False,94.37,250.58,-3.9,,1219.2,False,Frankfurt Airport
3c66a7,DLH6JA  ,Germany,12:18:04,11.6426,48.3533,861.06,False,72.55,83.08,-4.55,,1028.7,False,Munich Airport
3c66a6,DLH2KA  ,Germany,12:18:05,11.9639,48.2699,3230.88,False,129.36,263.84,-4.88,,3459.48,False,Munich Airport
4d200f,WZZ103  ,Malta,12:18:04,17.5995,47.0282,8153.4,False,200.23,248.44,4.88,,8526.78,False,M. R. Štefánik Airport
3c66b8,OCN1XL  ,Germany,12:18:03,6.04,49.7467,9395.46,False,213.72,267.38,4.55,,9768.84,False,Luxembourg-Findel International Airport
4b17e2,SWR2BY  ,Switzerland,12:18:04,13.6534,49.3092,6690.36,False,214.25,41.69,-14.63,,7002.78,False,Václav Havel Airport Prague
4b17e3,SWR1124 ,Switzerland,12:17:31,11.7509,48.3406,373.38,False,66.3,83.32,-3.58,,525.78,False,Munich Airport
398564,AFR1037 ,France,12:18:04,5.3401,47.6717,9852.66,False,224.81,309.34,-5.85,,10233.66,False,EuroAirport Basel-Mulhouse-Freiburg
4caa57,RYR6MA  ,Ireland,12:18:04,8.5759,46.3244,6248.4,False,199.4,194.65,-3.58,,6591.3,False,Milan Malpensa International Airport
4b1919,SWR1E   ,Switzerland,12:18:04,8.0514,47.3719,4198.62,False,190.32,278.39,10.4,,4457.7,False,Zürich Airport
4b1904,SWR188  ,Switzerland,12:18:04,8.8767,47.4594,1706.88,False,145.52,102.66,8.13,,1866.9,False,Zürich Airport
4b1900,EDW16   ,Switzerland,12:18:04,6.2058,47.5117,7498.08,False,220.27,275.76,3.9,,7863.84,False,EuroAirport Basel-Mulhouse-Freiburg
